Job ID: 1.5.16.1490094768263266307 
Case: TEST_CASE_1 
Appliance: CW11 
02/29/2016 06:42:18   Starting scheduled job: TEST_CASE_1 : Process documents from "Case Folder".
02/29/2016 07:04:43   CW11 SearchAnalytics   Started
02/29/2016 07:04:53   CW11 SearchAnalytics   Processing component: 29% complete. Next update in 15 seconds.
02/29/2016 07:05:13   CW11 SearchAnalytics   Processing component: 45% complete. Next update in 15 seconds.
02/29/2016 07:05:33   CW11 SearchAnalytics   Processing component: 65% complete. Next update in 15 seconds.
02/29/2016 07:05:34   CW11 SearchAnalytics   100% completed
02/29/2016 07:05:34   CW11 System            Total Progress: 44%
02/29/2016 07:05:34   CW11 ImagingAnalysis   Starting component and waiting for resources
02/29/2016 07:05:46   CW11 ImagingAnalysis   Started
02/29/2016 07:05:56   CW11 ImagingAnalysis   Processing component: 0% complete. Next update in 15 seconds.
02/29/2016 07:06:16   CW11 ImagingAnalysis   Processing component: 23% complete. Next update in 15 seconds.
02/29/2016 07:06:24   CW11 ImagingAnalysis   100% completed
02/29/2016 07:06:24   CW11 System            Total Progress: 55%
02/29/2016 07:06:24   CW11 Statistics        Starting component and waiting for resources
02/29/2016 07:06:34   CW11 Statistics        Started
02/29/2016 07:06:39   CW11 Statistics        100% completed
02/29/2016 07:06:39   CW11 System            Total Progress: 66%
02/29/2016 07:06:39   CW11 DistributedMerge  Starting...
02/29/2016 07:06:49   CW11 DistributedMerge  Processing component: 100% complete. Next update in 15 seconds.
02/29/2016 07:06:49   CW11 DistributedMerge  completed
02/29/2016 07:06:49   CW11 DistributedMerge  Completed
02/29/2016 07:06:49   CW11 System            Total Progress: 77%
02/29/2016 07:06:49   CW11 CentralizedMerge  Merging processing results...
02/29/2016 07:06:50   CW11 CentralizedMerge  Cleaning up temporary data...
02/29/2016 07:06:50   CW11 CentralizedMerge  Processing component: 100% complete. Next update in 15 seconds.
02/29/2016 07:06:50   CW11 Consolidator      Acquiring write consolidation Lock
02/29/2016 07:06:50   CW11 Consolidator      Acquired write consolidation Lock
02/29/2016 07:06:53   CW11 Consolidator      Releasing write consolidation Lock
02/29/2016 07:06:53   CW11 Consolidator      Released write consolidation Lock
02/29/2016 07:06:53   CW11 Consolidator      Completed main operation and new review data is available...
02/29/2016 07:06:57   CW11 System            Total Progress: 100%
02/29/2016 07:06:57   CW11 System            Processing Summary
02/29/2016 07:06:57   CW11 System                        Indexer           19m 28.962s
02/29/2016 07:06:57   CW11 System                      Validator           01m 00.544s
02/29/2016 07:06:57   CW11 System                       Threader           01m 31.244s
02/29/2016 07:06:57   CW11 System                SearchAnalytics           01m 03.134s
02/29/2016 07:06:57   CW11 System                ImagingAnalysis               49.514s
02/29/2016 07:06:57   CW11 System                     Statistics               14.727s
02/29/2016 07:06:57   CW11 System               DistributedMerge               10.062s
02/29/2016 07:06:57   CW11 System               CentralizedMerge               00.889s
02/29/2016 07:06:57   CW11 System                   Consolidator               03.588s
02/29/2016 07:06:57   CW11 System            Total Processing Time : 24m 22.664s
02/29/2016 07:06:57   Completed normally: TEST_CASE_1 : Process documents from "Case Folder".
